0.0,1.0,0.0,0.0,0.0,-1.1824731637985149,-0.12935045685732235,-0.3333332487436348,-0.26962133051390136,-0.7481655722464763,0.31787819334351075,-0.12464701494567205,-0.14311750254038955,-0.8198365643134539,1.0,1.0,-1.5261568539398036,0
0.0,0.0,1.0,0.0,0.0,0.23584268572626063,0.12009219313284947,0.7655770480831238,-0.3786802389380819,1.1797545128625304,-0.7288440885561202,-0.09353379294106924,0.021012110166178263,-0.4219916862544261,1.0,1.0,-1.5469692890130795,1
0.0,0.0,1.0,0.0,0.0,-0.6785030649826048,-0.04998234095135859,-0.42080869525720765,-0.24092161777069596,-0.37876253707106805,0.44285995834645175,-0.17576159395323382,-0.22180978260518233,0.1392019099857718,1.0,1.0,-1.2685976328182242,1
0.0,1.0,0.0,0.0,0.0,-1.463256504567379,0.029385774954605176,-0.1274014684095988,-0.18734882065004585,-0.7839142530699029,-0.5882396029278115,-0.19798532395652155,-0.08016367848855532,-0.09239027267997611,1.0,1.0,0.45158391725839564,1
0.0,0.0,0.0,1.0,0.0,1.1753869413759215,-0.14068875912960288,9.084856492551038,0.1532211039026583,-1.2266961594091867,-0.9631848979366345,0.1264811340914792,-0.45114157022257845,-1.3273065821296226,0.0,0.0,-0.327842782931088,0
0.0,0.0,1.0,0.0,0.0,-0.07013915998339905,-0.1747036659464445,-0.149270330037992,-0.22178847594189235,1.0844246973333929,0.1616509870898345,-0.13353650694698715,-0.11838564309145468,2.1160843971294443,1.0,1.0,1.4400939487910265,1
1.0,0.0,0.0,0.0,0.0,-2.9211700047134044,0.23347521585565484,-0.5101065469064798,-0.12994939516363505,-1.2185429515020896,-1.9161708560840596,-0.22243142696013804,0.06373077648706578,-0.8590402566769347,1.0,1.0,-0.12762940269913528,0
0.0,1.0,0.0,0.0,0.0,-1.099678076135901,-0.0839972477682002,-0.10188779650980673,-0.17395562136988332,-0.7970848196890601,0.19289642834056975,-0.1690944749522475,-0.16784936198932443,-0.5722725069811027,1.0,1.0,1.70144964956355,1
0.0,0.0,1.0,0.0,0.0,-0.534511608178059,0.018047472682324636,-0.5884699677415556,-0.23518167522205488,0.7338367573282091,-0.18204886666825326,-0.08686667394008293,-0.03969336302666188,-0.11344410746777138,1.0,1.0,-0.5224926839433227,1
0.0,0.0,1.0,0.0,0.0,-0.3077250637108995,0.14276879767741055,-0.24950261250146086,-0.12612276679787432,0.2741212653357231,-0.35389879354729714,-0.3046592279723026,-0.2600317472080817,-0.649953897405037,1.0,1.0,1.308544816909508,1
0.0,0.0,1.0,0.0,0.0,-0.5201124624976045,-0.15202706140188343,2.338312680191735,0.17426755991434228,-1.224187480053157,-1.1194121041903107,4.717903752770723,-0.45114157022257845,-1.3273065821296226,0.0,0.0,0.79863060073859,1
0.0,0.0,1.0,0.0,0.0,-0.36172186001260415,-0.15202706140188343,-0.07637412461001465,-0.17395562136988332,-0.12664026179005936,0.25538731084204025,-0.13798125294764468,-0.14311750254038955,0.3141665370153807,1.0,1.0,-1.7134084340473268,1
0.0,0.0,0.0,1.0,0.0,0.9306014648081938,-0.15202706140188343,0.0457270194818474,-0.18926213483292623,-1.094990493217615,-0.05706710166531225,-0.12020226894501451,-0.06892192419358492,-0.258642968073256,1.0,1.0,-1.101599508329196,1
0.0,0.0,1.0,0.0,0.0,0.2502418314067152,-0.11801215458504181,-0.3697813514576235,-0.20648196247884948,-0.24329385184545144,0.036669222086893494,-0.15576023695027486,-0.1251306956684369,-0.1294159821343747,1.0,1.0,0.4073369923342692,0
0.0,0.0,1.0,0.0,0.0,-0.16373360690635377,0.16544540222197163,-0.35520211037202803,-0.1567357937239601,-0.7832870832308955,-1.3693756341961927,-0.1290917609463296,0.08396593421801249,-0.5221789000722105,1.0,1.0,-1.0439654553005233,1
