5.1845,3.7136,105.44,5.5678,4.6753,3.9992,5.1845,0,4.9651,0,0,105.44,0,5.0657,0,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6052,4.541,4.5421,-6.215,12.56,0,0,-0.06215,0,0,20,3,0,0,0,0,0,0,0,8,9.2103,0,9.1923,4.6151,0,0,1,1,0,0,10.05,-1
4.7533,3.7136,0,5.5678,4.6877,5.4913,4.7533,0,4.6227,0,-200,0,4.1668,4.7791,3.155,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6204,4.3027,4.5219,-26.104,392.45,0,0,0,0.37924,1,0,3,0,0,0,0,0,4.382,0,7.5,8.8994,0,8.9071,4.5921,0,0,2,1,0,0,10.05,-1
8.4203,0,0,2.0211,4.8675,4.5713,5.247,0,0,0,0,66.667,0,0,0,6.8906,1,1,0,8.2424,0,1,0,0.1881,0.08707,4.6052,22.886,50,33.675,45.379,-16.325,0,0,28.212,0,0,0.18808,-0.375,0.13,0,1,-0.2658,0,0,0,6.5297,1.5227,1.5098,0,0,0,0,0,4.5,4.4199,0,2.9957,1.0461,2.9957,0,1,0,2.1498,6.7596,1,1
4.6052,3.7136,0,5.5678,3.4553,4.1521,0,0,0,0,-63.807,0,0,0,0,6.9395,1,0,0,0,1,0,0,0,0,0,50,0,1,0.2491,0,1,50,0,4.6052,0,4.0713,-89.071,1000,0,1,-0.5691,0,0,20,3,0,0,0,1,1,0,0,1.5,7.3132,0,7.2478,4.6151,0,0,2,1,0,0,10.05,-1
6.3818,0,0,5.5678,6.5846,5.9102,3.912,0,0,1.6506,0,200,6.5253,6.3865,4.6052,6,1,0,0,0,1,0,0,0,0,0,10.819,0,0.2491,2.9472,-20,0,50,0,3.984,4.2252,2.7607,68.391,1000,0,0,0,0.58756,1,20,5.238,0.99105,0,3.1863,0,0,4.7005,0,1.9,6.4465,0,7.1771,3.5317,4.7005,0,1,0,2.3026,5.0389,3.5751,-1
4.9351,3.7136,38.58,5.5678,4.4937,4.3562,4.9351,0,4.4806,0,0,22.977,2.5377,4.9539,2.189,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8268,4.3906,4.4904,-19.314,690.7,0,0,-0.0536,0,1,0,3,0,0,0,0,0,3.6889,0,4,8.2752,0,8.2587,4.5964,0,0,1,1,0,0,10.05,-1
5.537,3.7136,0,5.5678,5.5036,5.3424,5.537,0,5.173,0,0,73.127,3.9334,5.5564,2.7929,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7476,4.4952,4.5692,-10.414,331.57,0,0,-0.611,0,1,0,3,0,0,0,0,0,4.2485,0,8,9.0915,0,9.0764,4.6018,0,0,1,1,0,0,10.05,-1
4.6052,3.7136,0,5.5678,3.2166,0,0,0,0,2.9887,0,11.73,0,0,0,6.915,0,0,0,0,1,0,0,0,0,0,0,0,0.2654,0.1735,0,0.2654,0,0,4.6052,4.6052,4.6052,0,1000,1.0148,1,-2.1443,0,0,20,3,0,0,0,0,0,0,0,5,8.5172,0,8.5132,4.6151,0,0,0,1,0,0,10.05,-1
6.3633,0,298.56,1,0,0,0,0,0,2.565,-1.333,0,0.69315,0,0.30493,7.2842,1,0,0,0,1,0,0,0,0,0,50,43.983,50,37.246,0,20,41.118,0,0.21849,0.07499,2.9639,-58.286,548.32,3.0288,1,-10,0,0,20,4.5229,0.921,1.5875,0,0,0,2.3026,0,1,5.9695,0,6.0399,3.6921,0,2.3026,1,0,2.3026,3.4892,2.0218,1
7.3217,0,23.54,1.6843,3.4965,3.4761,3.4657,0,4.2047,0,0,1.333,0,3.2296,0,6.9268,0,0,0,0,1,0,0,0,0,0,46.272,21.855,44.824,45.455,-1.2902,0,0,28.145,0,0.55573,0.62003,-0.13,0.42,0,1,-0.0677,0,0,0,5.4157,1.4993,1.4868,0,0,0,0,0,1.5,2.9957,1,2.9957,0.5,3.6889,0,2,0,2.3026,5.4831,1,1
5.0346,2.3398,0,5.5678,6.3586,6.5668,5.0346,0,6.9078,0,-200,0,0,5.0346,0,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6052,4.6052,4.6052,0,0,0,1,-0.1771,0,0,20,3,0,0,0,0,0,0,0,8,9.0119,0,8.993,4.6151,0,0,0,1,0,0,10.05,-1
7.2953,0,1049.4,1.7628,3.4122,0,3.434,0,4.0943,0,0,30.333,3.359,0,0.76034,7.7871,1,0,0,0,1,0,0,0,0,0,46.525,24.3,46.478,46.478,0,20,50,0,0.6603,1.4254,3.272,-95.84,1000,4.1014,1,-10,0,1,20,5.0093,0.99867,1.0168,0,0,0,2.3026,0,1.5,2.9957,0,3.2854,0.65856,2.3026,0,2,0,2.3026,5.4516,1,1
8.5532,2.577,0,1.524,5.0622,4.8938,5.0987,0,5.0752,0,0,48.933,2.6391,4.0218,2.9676,6.8623,1,0,96.723,0,0,1,0,0,0,0,30.643,31.556,31.987,38.018,-14.771,0,0,16.253,0.2709,0.65097,0.70301,-0.104,0.14,0,1,-0.1471,0,1,0,6.6366,0.92988,1.4711,0,0,0,3.912,0,8,8.017,0,8.012,3.637,0,0,1,0,2.0364,6.2226,5.4894,-1
4.6052,3.7136,0,5.5678,0,5.3013,0,0,0,0,-200,0,4.063,0,2.1072,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6052,4.6052,4.6052,0,0,0,1,0,0.5668,1,20,3,0,0,4,2,4,2.3026,0,8,9.2045,0,9.2103,4.6094,0,0,2,1,0,0,10.05,-1
8.4818,1.3614,0,2.1336,4.9151,4.6315,4.6151,0,4.654,0,0,67.333,0,0,0,6.8037,1,0,0,3.2394,0,1,0,0,0,0,46.785,45.3,34.859,46.774,-15.141,0,0,26.475,0,0,0,0,0,0,1,0,0,0,0,6.6394,1.2743,1.5843,0,0,0,0,0,6,7.0887,0,7.068,3.0432,3.912,0,1,0,2.1322,6.8388,3.4208,1
7.3022,1.0928,0,1.2273,3.4447,3.4447,3.434,0,3.434,0,0,0,0,3.7028,0,6.8916,0,0,92.58,0,0,1,0,0,0,0,46.856,45.867,45.819,46.08,-0.522,0,0,2.0893,0,0.91922,0.45918,0.919,0.75,0,0,0,0.4315,0,0,5.4592,1.566,1.5834,0,0,0,0,0,1.5,3.1764,0,2.9957,0.95449,2.3026,0,1,0,2.3026,5.4333,1,1
7.5344,3.0219,270.98,1,3.912,3.912,3.912,0,3.912,0,0,0,5.1937,4.4315,3.9559,7.1973,1,0,0,1.0073,0,1,0,0,0,0,36.425,35.194,35.548,32.189,0,6.718,0,10.685,2.1631,1.6433,2.0677,-5.919,32.77,1.6786,0,-1.6686,0,1,6.23,5.6771,0.36513,1.561,0,0,0,4.0943,0,8,8.6876,0,8.7208,4.319,0,0,2,0,2.2773,6.4356,7.7992,-1
4.6052,3.7136,13.33,5.5678,0,0,0,0,0,0,0,0,0,0,0,6.9219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6052,0,0,-100,1000,0,1,0,0,0,0,3,0,0,0,7,49,0,0,8,9.3057,0,9.302,4.6151,0,0,1,1,0,0,10.05,-1
8.973,0,0,2.3284,5.2382,5.2204,5.106,0,5.9915,0,0,6.667,0,0,0,7.0215,1,0,0,0,1,0,0,0,0,0,46.804,19.459,41.728,42.156,-0.8712,0,0,30.541,0,0,0.98622,-1.968,2.89,0,1,-0.8665,0,0,0,6.8996,1.2399,1.2575,0,0,0,0,0,8,5.1831,0,4.7222,1.1718,3.6889,0,1,0,1.8524,6.5023,1,1
7.7516,0.26893,812.07,1,4.1947,5.3435,3.8918,0,3.912,0,-200,0,5.1358,0,2.0109,7.8311,1,1,0,8.1129,0,1,2.3758,14.063,0,4.2106,46.455,45.783,34.518,7.3159,0,20,50,0,1.9205,0.86534,3.0381,-46.526,1000,1.4049,1,-1.3302,0,1,20,6.0232,1.6516,1.7757,0,0,0,2.3026,1,2.5,2.9957,0,5.1631,0.5,2.3026,0,1,0,2.2779,7.0583,1.0717,1
4.7446,2.6458,0,5.5678,4.2718,4.2364,4.7446,0,0,0,0,4.987,0,0,0,6.7588,1,0,0,0,1,0,0,0,0,0,0,50,0.89,1.9244,-2.1462,0,50,0,4.6052,0,1.6853,-7.0319,1000,0,1,-0.2445,0,0,0,3,0,0,0,0,0,0,0,7.5,8.9227,0,8.9072,4.6151,0,0,2,1,0,0,10.05,-1
8.2235,1.4035,2000,1,6.5023,6.4475,0,0,6.9078,0,0,71.07,9.0693,7.6374,4.6052,8.0234,1,0,0,0,1,0,0,0,0,0,50,0.8693,3.0822,1.6279,0,3.0822,50,0,4.2745,4.3306,4.3989,-24.009,196.71,2.1174,0,0,6.2431,1,19.522,7.2409,1.1531,0,3.7433,1,1,6.1093,0,8,2.9957,0,9.0327,0.5,0,0,1,0,0,4.0047,7.4715,-1
6.8496,1.5157,426.13,1,4.1997,3.788,3.912,0,3.912,0,0,45,3.6886,5.9879,2.3059,7.2959,1,0,0,0,1,0,0,0,0,0,17.871,10.685,9.8924,9.5674,0,1.325,0,15.14,1.4388,2.9286,3.3894,-33.577,531.01,2.0276,0,-7.3194,0,1,14.433,5.0146,0.3012,1.5961,0,0,0,2.3026,0,5,8.3068,0,8.3081,4.4071,0,0,1,0,2.2798,4.3557,6.4611,-1
4.689,2.824,19.52,1,0,0,0,2.3022,0,2.3026,0,0,5.2927,0,4.6052,6.874,1,0,0,0,1,0,0,0,0,0,9.874,10.781,9.2386,10.665,-2.8531,0,0,7.5283,4.3415,3.7128,3.0819,40.969,590.17,1.6855,1,0,5.682,1,19.887,3.5056,0.05123,0,3.0623,0,0,2.9957,0,6.5,8.7389,0,8.7627,4.5749,0,0,1,1,0,0,10.05,-1
6.1346,1.9231,778.28,1,0,0,0,2.9956,0,0,0,6.667,7.207,6.128,4.6052,7.0459,1,0,0,0,1,0,0,0,0,0,22.077,0,22.077,22.077,0,20,0,22.077,4.2767,4.3491,4.3491,-22.592,78.38,4.4721,0,0,15,1,20,5.585,1.332,0,4,0,0,4.382,0,2,4.8418,0,7.3385,1.9927,0,0,1,0,2.3026,6.1209,3.4953,-1
7.0127,1.178,0,2.6621,3.2189,3.2189,3.2189,0,3.2189,0,0,0,0,0,0,6.8975,1,0,0,0,1,0,0,0,0,0,43.427,44.012,44.015,44.225,-0.4208,0,0,3.3072,0,0,0.47747,-3.164,8.79,0,1,-1.4605,0,0,4.3816,4.7292,0.566,1.0192,0,0,0,0,0,2,6.8057,0,6.7905,3.8319,0,0,1,0,2.3026,4.684,2.9816,-1
4.6052,3.7136,35.19,5.5678,3.5609,0,4.3713,0,3.2745,0,0,35.193,0,4.0928,0,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6052,4.404,4.404,-18.223,59.09,0,0,0,0.8178,0,20,3,0,0,0,0,0,0,0,4.5,8.4118,0,8.3941,4.6151,0,0,2,1,0,0,10.05,-1
4.6052,3.7092,0,5.5678,4.6194,5.2355,3.4366,0,0,2.6276,-172.8,0,0,3.4497,0,6.7891,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2983,-0.4086,0,0,1.5585,4.6052,4.6052,4.2676,30.243,504.9,0,0,-0.7178,0,0,0,3,0,0,0,0,0,0,0,2.5,7.824,0,7.8115,4.6151,0,0,2,1,0,0,10.05,-1
7.7458,0,0,1.9011,3.9053,3.9087,3.8918,0,3.912,0,-0.333,0,0,0,0,6.9248,1,0,0,0,1,0,0,0,0,0,46.182,45.519,45.834,45.51,0,0.6472,0,3.0976,0,0,0.19284,-2.405,5.16,0,1,-1.1318,0,0,0,5.9746,1.5732,1.7012,0,0,0,0,0,2.5,5.287,0,5.2368,2.1871,0,0,1,0,2.2777,6.7857,1.3661,1
4.6052,3.7136,0,5.5678,5.2096,5.1567,0,0,5.452,0,0,18.863,0,0,0,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5974,4.6052,-0.777,1000,0,1,-0.6042,0,0,8.3031,3,0,0,4,0,0,2.3026,0,3.5,8.158,0,8.1605,4.6126,0,0,2,1,0,0,10.05,-1
8.4974,0,307.02,1,4.1271,4.679,0,0,4.5326,0,-91.333,0,2.6391,6.1861,1.0581,7.0742,1,1,0,4.5228,0,1,2.7884,1.4404,0.6192,4.1884,50,46.651,50,41.3,0,20,0,34.206,0.27934,1.2485,0.78172,2.689,9.83,0,0,0,2.4556,1,20,6.6553,1.5538,1.5848,0,0,0,2.3026,0,5,2.9957,1,4.5844,0.5,2.9957,2.3026,2,0,2.1173,6.8227,1.4904,-1
5.9677,3.7136,27.29,5.5678,5.7645,5.8274,5.9677,0,5.7792,0,-41.377,0,3.7621,5.9677,2.3996,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6052,4.6052,4.6052,0,0,0,0,0,0.16674,1,0,3,0,0,0,0,0,2.3026,0,8,9.3463,0,9.3156,4.6114,0,0,0,1,0,0,10.05,-1
8.7898,0,660.95,1,4.9175,4.9802,4.92,0,4.9272,0,-17.667,0,5.5132,0,3.4824,7.4766,1,1,0,6.5471,0,1,0,1.3192,0.57274,3.7424,46.932,46.849,46.897,41.418,0,10.33,0,21.539,1.2977,0.75167,1.1398,-2.122,13.88,1.165,1,-0.6143,0,1,6.3498,6.8563,1.3569,1.4464,0,0,0,2.9957,0,7,5.4265,0,6.0714,1.4465,0,0,1,0,1.9964,6.8226,1.8774,-1
5.6893,3.7136,74.62,5.4708,5.5146,5.202,5.7038,0,5.5007,0,0,133.29,4.7998,5.7078,3.6971,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0572,4.5026,4.5722,-9.751,178.01,1.065,0,-0.7094,0,1,19.598,3,0,0,0,0,0,4.8675,0,8,9.0228,0,9.0124,4.5903,0,0,1,1,0,0,10.05,-1
8.1009,1.354,0,2.3668,4.2485,6.483,4.2485,0,4.2485,0,-200,0,0,2.5177,0,7.6113,1,0,0,0,1,0,0,0,0,0,46.107,46.524,46.538,4.2009,0,20,46.984,0,0,0.25424,2.8971,-35.209,1000,0,1,-0.8535,0,0,0,5.6091,0.77971,0.8276,0,0,0,2.3026,0,3.5,5.447,0,5.3108,2.0321,0,0,1,0,2.2192,6.7371,1.4234,-1
4.6052,3.7136,0,5.5678,0,0,0,0,0,0,0,13.333,0,0,0,6.9219,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4.6052,0,0,0,1000,0,1,0,0,0,0,3,0,0,0,1,1,0,0,8,9.4092,0,9.4059,4.6151,0,0,1,1,0,0,10.05,-1
7.7321,0.69506,0,3.3972,3.7612,5.11,4.4886,0,0,0,-200,0,4.2199,5.5933,3.2318,6.6826,1,0,0,0,1,0,0,0,0,0,24.621,50,45.94,12.534,0,20,47.834,0,1.0872,2.0903,1.634,5.821,13.88,0,0,0,3.9221,1,20,5.843,1.3792,1.5121,0,0,0,2.3026,0,2.5,5.3289,0,5.3924,2.2245,2.3026,0,1,0,1.9255,3.721,1.7892,-1
4.6052,0,0,5.5678,3.7765,4.653,3.3336,0,4.4101,0,-122.48,0,1.9769,3.4072,0.82227,6.8594,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2259,-0.2853,0,50,0,3.9239,4.5701,4.3612,22.744,244.08,0,1,0,0.1781,1,19.939,3,0,0,0,0,0,2.9957,0,7.5,8.9208,0,8.9189,4.6132,0,0,1,1,0,0,10.05,-1
8.6331,0.65435,20.61,2.6808,4.7763,5.5101,4.7622,0,4.7791,0,-200,0,0,0,0,8.0039,1,0,0,0,1,0,0,0,0,0,46.987,46.76,46.908,18.485,0,20,46.987,0,0,0,2.8754,-35.529,998.51,2.005,1,-5.2898,0,0,7.9748,6.1688,0.796,0.85066,0,0,0,0,0,6,6.1199,0,5.9547,2.1494,0,0,2,0,1.5729,4.7364,1.9638,-1
7.9134,0.65686,0,3.0283,4.4621,4.3631,4.6052,0,4.6052,0,0,16.333,0,0,0,7.0029,1,0,0,0,1,0,0,0,0,0,26.338,27.108,31.02,33.613,-5.7881,0,0,20.106,0,0.82393,1.5165,-7.32,57.65,1.2723,1,-3.0333,0,0,13.897,5.474,0.18338,0.87205,0,0,0,0,0,8,9.244,0,9.2366,4.389,0,0,1,0,2.2014,5.8185,10,-1
4.6052,3.7136,0,5.5678,5.0175,5.3766,4.5636,0,5.4459,0,-130.48,0,5.3719,4.5636,3.8261,6.9082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6052,4.6052,4.6052,0,0,0,1,0,0.3475,1,0,3,0,0,0,0,0,3.912,0,8,9.1361,0,9.1489,4.5924,0,0,2,1,0,0,10.05,-1
7.8665,1.8891,0,1,5.0477,5.0584,5.0434,0,5.0434,0,-3.333,0,5.6673,4.7379,4.6052,6.8203,1,1,0,8.0347,0,1,1.258,1.4021,0.23835,3.4819,15.828,15.833,15.967,16.064,-0.1926,0,0,0.8198,2.3599,1.67,1.4612,1.983,9.74,0,1,0,0.339,1,0,6.1732,1.6541,1.8391,0,0,0,4.9416,1,2.9,5.1264,0,5.6758,1.918,0,0,1,0,1.9554,4.1668,1.5822,-1
7.0261,0.32375,52.47,2.9919,4.382,4.361,5.1648,0,0,0,0,3.333,3.9786,2.7081,3.9378,6.9033,1,1,0,9.1538,0,1,2.4816,1.2718,0.17021,3.5596,5.4325,50,12.16,12.451,-0.5958,0,44.568,0,1.6404,1.6778,1.286,3.56,8.64,0,0,0,0.48004,1,19.95,5.1387,1.705,1.5146,0,0,0,4.382,0,1,2.9957,1,2.9957,0.5,5,0,0,0,2.2018,3.637,1,-1
7.2387,1.4111,154.97,2.0892,4.5362,4.5272,4.6052,0,5.0106,0,0,1.667,5.0971,0,4.5092,6.9502,1,0,0,7.095,0,1,0,0,0,0,12.922,9.1299,14.215,14.113,0,0.2059,0,34.823,2.4104,2.0597,1.8863,2.646,14.04,0,1,0,0.48704,1,6.0007,5.4988,1.6293,1.7555,0,0,0,3.912,0,1.5,3.4544,0,4.68,1.1344,3.6889,0,0,0,2.1619,3.9842,1,-1
7.8102,0,0,2.5526,3.9951,3.9797,4.0073,0,4.0073,0,0,1.667,0,0,0,6.8818,1,1,0,7.2769,0,1,0,0.6658,0.31153,4.6052,43.83,44.27,44.816,45.761,-1.9204,0,0,26.822,0,0,0.66582,-1.3125,1.58,0,1,-0.6329,0,0,0,5.8204,1.3484,1.3672,0,0,0,0,0,2.5,4.0187,0,3.5363,1.171,3.912,0,1,0,2.2683,6.7594,1,1
7.7213,0,673.7,1,4.2485,4.3395,3.912,0,4.6052,0,-13.333,0,2.7081,4.7261,0.83503,7.3193,1,0,0,0,1,0,0,0,0,0,44.116,21.067,27.81,22.073,0,10.556,0,29.971,0.66461,2.45,2.2572,4.937,83.1,1.5401,0,0,2.4579,1,10.547,5.8908,0.3617,1.6034,0,0,0,2.3026,0,8,8.9545,0,8.9547,4.3622,0,0,1,0,2.2064,5.4257,8.8092,-1
8.592,0.551,312.6,1,4.8149,4.8216,4.7875,0,4.8283,0,-1.667,0,7.1701,0,4.6052,6.8799,1,1,0,3.2863,0,0,7.43,3.8173,0,4.3893,43.901,42.678,43.28,43.1,0,0.3559,0,1.602,2.9731,2.0055,1.5554,5.539,38.23,1.4715,1,0,2.6784,1,10.833,6.562,1.011,1.3135,0,0,0,2.3026,1,7,5.8611,0,7.3852,1.7944,0,0,2,0,2.0663,7.3177,3.4173,1
5.9336,3.4534,0,5.5678,3.912,4.0662,3.912,0,3.912,0,-16.667,0,0,0,0,6.7588,1,0,98.836,0,0,1,0,0,0,0,6.5502,7.4892,7.4889,7.6117,-0.2149,0,0,4.6794,0,0,0,0,0,0,1,0,0,0,0,3.9551,0.087,1.3827,0,0,0,0,0,6,8.6425,0,8.6345,4.5587,0,0,0,0,2.2557,2.3883,7.4978,-1
7.7615,1.1729,1130.7,1,3.9383,3.9253,3.912,0,3.989,0,0,1.333,6.2146,6.9701,3.8496,7.4238,1,1,0,6.8841,0,1,22.765,15.328,0,4.1993,45.969,23.33,30.489,24.234,0,12.677,0,30.732,2.8381,3.2704,3.1356,10.164,125.25,2.7211,0,0,7.8182,1,17.353,5.751,0.89857,1.3392,0,0,0,3.912,1,3.5,6.3512,0,7.0489,2.8552,0,0,2,0,2.2756,7.6004,3.6106,1
8.7977,0.49626,176.86,1,5.0917,5.1818,4.9272,0,5.0106,0,-30.667,0,7.2934,4.6052,3.9611,7.3838,1,1,0,3.8437,0,1,0.4705,0.3553,0.13965,1.2138,46.963,42.996,39.876,34.73,0,9.4755,0,27.741,2.9067,1.9999,2.3566,-6.413,160.03,2.0369,1,-1.7136,0,1,20,6.7572,0.61443,1.2996,0,0,0,2.3026,0,8,8.6933,0,8.9067,3.7748,0,0,2,0,1.8795,6.7197,8.3155,1
8.8606,0.52086,0,2.5651,5.0129,4.9836,4.9904,0,5.0039,0,0,8.667,0,0,0,7.2783,1,0,0,0,1,0,0,0,0,0,46.952,46.884,46.476,46.32,0,0.3212,0,1.7183,0,0,1.6007,-9.738,83.37,1.5621,1,-5.0297,0,0,18.588,6.5301,0.914,0.97249,0,0,0,3.4012,0,7.5,6.2336,0,6.1117,2.0534,0,0,2,0,1.9947,6.9195,2.1023,-1
7.3074,0.14323,1478.8,1.2583,3.0445,0,3.4657,0,3.434,0,0,21,0,3.5553,0,7.583,1,1,98.164,0,0,1,32.908,32.908,0,4.6052,45.603,46.182,45.888,45.888,0,20,46.182,0,0,3.4937,3.4937,-67.091,1000,4.4721,0,0,15,0,20,5.451,1.5533,1.5624,0,-1,1,0,0,1.5,2.9957,0,2.9957,0.77011,0,0,1,0,2.3026,5.4454,1,1
8.5911,0,714.45,1,4.6634,4.4229,0,0,4.7274,0,0,45.333,1.5041,3.1946,0.74442,7.542,1,1,0,7.6433,0,1,1.5374,3.6227,0,4.509,50,46.8,49.399,50,-0.6008,0,0,25.429,0.08218,0.75957,1.3833,-3.983,13.11,1.5566,1,-3.6543,0,0,20,6.5475,1.1625,1.2956,0,0,0,2.3026,0,6,6.2616,0,6.4242,2.2756,0,2.3026,1,0,2.1879,8.1063,2.4078,-1
7.99,0,66.26,1,4.1325,4.1217,4.1271,0,4.1271,0,0,1.333,5.1533,0,4.6052,6.9668,1,0,0,0,1,0,0,0,0,0,46.603,46.842,46.599,46.615,-0.0321,0,0,0.4853,1.7145,0.64992,0.62431,0.098,3.08,0,1,0,0.0479,1,0,6.2668,0.95782,1.7849,0,0,0,2.9957,0,5.5,7.7769,0,7.8433,3.7924,0,0,1,0,2.2469,7.1073,4.9891,-1
7.2733,1.8194,1252.6,1,3.4012,3.1499,3.5553,0,3.4012,0,0,13.333,6.1969,6.165,4.4384,7.5801,1,1,0,6.3369,0,1,10.956,14.248,0,3.5703,40.178,31.287,31.973,20.554,0,20,40.178,0,3.2391,3.4676,3.6914,-67.941,1000,3.7514,0,0,3.8365,1,16.916,5.6401,1.4075,1.9532,0,0,0,5.193,0,2,4.3096,0,6.3257,1.5519,0,0,2,0,2.3026,6.2058,2.3555,-1
6.3064,3.6124,182.7,5.5678,0,0,0,0,0,0,0,0,0,0,0,7.0762,1,0,0,0,1,0,0,0,0,0,50,0,50,50,0,20,50,0,4.6052,0,0,-100,1000,0,1,0,0,0,0,3,0,0,0,7,49,0,0,5,8.5172,0,8.4011,4.6151,0,0,2,1,0,0,10.05,-1
