2368.488148391059,-297.59115219637954
152.5028449460527,-873.9386195273196
-113.55239318999351,335.21019139388875
-1265.0079135931157,1083.7384631890022
139.9495800390693,-366.5564800282324
1252.9926964548642,-480.1577385020035
154.18150574408665,-1189.3006604236916
1595.6829450132507,-318.84777766810595
2844.6822976263747,404.4088218671458
-518.922908816572,670.4264714320342
515.2646722065977,987.5561193332948
498.5181084253155,-136.42440684531888
484.8813439557223,1453.9681667537495
1241.8079861243416,-1132.7591037218124
-713.3893334946608,1493.4335417714926
737.6599577788085,726.8535721693434
-2033.7702078824168,-170.7835626136704
-417.86534012434623,-223.40322254654026
1986.6327897099593,161.71703339765403
-1815.4387991730246,2853.551166474341
-485.7686328479045,-1165.4689335065823
333.68110679930777,1376.0601211282524
808.8017657358085,-1119.3154880940126
413.2700962384836,1140.5733736366774
-2482.316507716873,-1266.2316884266975
-1666.144454420707,1463.1308743381373
-1941.6084212230985,989.7981074578099
1573.6190199574762,-1253.7103694452815
-2337.7835179857507,1757.163279472948
586.5223182024084,95.97877965265984
-2818.9510926142398,1331.150554183742
990.9608758260891,-1035.3766444114676
2771.461761001102,380.0809607505731
-943.841899554754,-1.4981358621566294
-1859.7424577007316,-412.530621095348
-578.7621714237803,184.1574380396677
-366.8495882785909,-2648.607221230615
-1924.103991406942,1276.687882808166
502.9528500972328,-1047.3307743340515
248.59831117170043,577.2424023720087
-3167.2645919043157,2029.1887412285794
1066.2244635594877,-893.8821306059477
849.0585085892939,192.11592117034021
-775.1808643938199,145.95982622528317
1772.7465769661624,120.2967111610255
771.9784598924323,-256.7943659820846
2785.6740999321314,445.2101536779919
1196.7479563645059,-45.918527954217225
-263.45536488863576,1022.0886578534302
-4807.218094600138,-1723.95278831108
2859.5969578402432,485.2310555332719
-214.1755775646182,2004.236717140612
979.4671249661806,-887.139417863446
1526.538187013445,-212.88750691568418
-2863.786700702196,1715.1177592013007
-947.7147715274521,599.5962907959492
-4465.081302479294,-153.73341158888283
1312.9931555267292,-54.23448821048539
725.0909955678677,-177.89974844441178
-1240.2223209604801,-1299.9731154688072
3099.176433491326,604.5534754214785
409.3523874633604,-848.6940912986106
2855.6543772211216,451.8902735425886
-281.1842779653093,1208.9319597803726
-11.696578332910294,-1106.3858105794827
-764.2573235193875,2334.5595887941004
-3657.36627528282,-1715.9390516044293
-890.888073214973,-466.07345699300214
2718.664574065857,399.98342978028677
-883.6344914200381,-78.01685156761496
-2978.0885016060874,1581.2600218011119
-1320.1128631041372,263.983142695076
-4854.963978332755,-624.7378060212066
1635.0598995457788,15.819586623921502
-2001.484617479948,1458.9475545505038
2392.8318047092,634.5567405630993
2765.932799111799,424.67209125644
-376.0528288367931,-348.3602391807583
2708.4998055108094,346.7946475774903
-305.3490314872289,-988.6286355326486
-86.56044261120381,-554.848718951978
1351.6133333486516,1133.9174075142796
1508.9450400320939,-645.5181853759289
1559.586993562911,-545.2431334113714
-1131.2561502709877,437.7634256811935
1013.2444289450201,-1151.4309602261721
1545.6421733426373,18.347744210992193
-871.25331154649,-730.2153295323956
1622.6705430428553,635.0797488144746
-521.4393196810768,-239.1124554653783
-5073.646930746268,-224.05207479809968
-610.7990385235614,1310.5628807377564
-3076.2209960686428,2117.7895870695625
-3632.1420774615535,1481.162442800253
3186.8452601085464,613.6722468083868
526.4445192077059,718.4618351171064
-1299.5779761294598,130.19632799367855
-424.1586722453581,541.3529971313043
791.5617258149516,-503.8814068591928
1714.8412677446513,-399.11547159326324
57.76731427687881,-522.9287263204044
3090.265568484497,596.9539155817056
-1566.81989992998,2305.173388073187
-1701.6722497332364,735.4752122565956
-591.7659511761444,45.208260577864735
718.1660265951153,526.8737959655598
1684.0450684102536,355.2944442731016
2777.1651486807273,408.31880748768026
2932.50766829517,502.9034362262237
-1009.2319267196893,2342.807209632425
2771.305513838644,415.0502629415748
1302.1746215679184,458.6842445967147
-1056.3221955365486,2637.984890809449
2009.3001301171744,-206.988955102143
-2957.81997112226,-3044.021393733182
1647.4779256916709,516.1245103536171
-97.97421943840425,-814.1745066755219
-3242.1281758878476,-765.4208567152139
-1874.2365481987326,2808.194853114735
-2113.1168034946027,1058.8148052365864
263.30231641215477,328.6425122915939
2792.5665787513212,391.6248317945458
2199.45961302407,-3.8113815060125624
-2063.038766620257,1992.181876805294
-3088.1228816642924,959.5257033419093
-427.08781124742336,-3331.256402828574
-1251.1029912625572,-205.7945484656598
-707.7928284062881,-1616.1576949067153
2603.3232202554277,18.318635150914428
199.67345974829217,-1302.6082275129747
572.9991478745766,-282.77853284634887
121.59967114813213,-448.8444529922677
-1616.9815262349223,161.3342250485153
-2852.8120216942384,129.99723480185312
2747.8762535184,382.82081126010246
733.6038377027033,634.5934080278446
-199.2760285795716,1033.4807621154494
-204.78300049776598,999.8002486817593
907.5369959434327,153.34775075208952
791.1569409286187,-289.96117016078745
-3344.462591213563,508.82997747775556
-3703.8395484707203,-672.3676093704818
479.13356700485934,-1338.2493472179885
82.77038615670546,-1533.753564652898
-1142.1484721677418,-895.4952331175579
-1313.9023636192373,2776.776987320362
-354.60423707011853,-453.801345452526
1160.6473743155036,-1003.6046434002625
-3119.6887781434266,-3898.483790839879
1480.8480514656817,-334.19212588794244
